Date,Rolling Z-Score
2005-11-08,-0.688736327391276
2005-11-15,-1.14239811621329
2005-11-22,-0.890209444021425
2005-11-29,-1.36487208288975
2005-12-06,-1.66005033003463
2005-12-13,-0.097865711686036
2005-12-20,0.240711879314377
2005-12-27,0.282435374859761
2006-01-03,0.840716094103673
2006-01-10,1.66939526275276
2006-01-17,1.60488559773604
2006-01-24,2.64367474172134
2006-01-31,2.27632484311387
2006-02-07,0.988017360943065
2006-02-14,0.475526145433129
2006-02-21,0.322644252419154
2006-02-28,0.937667677692755
2006-03-07,0.683117585070751
2006-03-14,1.67051550760336
2006-03-21,2.46791955465529
2006-03-28,2.2656360865341
2006-04-04,2.79525020830504
2006-04-11,1.93328213724489
2006-04-18,2.58006953383975
2006-04-25,2.7896445932644
2006-05-02,2.91690357503047
2006-05-09,2.56553755835136
2006-05-16,2.38760739469928
2006-05-23,2.15715374518541
2006-05-30,2.29998897361214
2006-06-06,2.37125545400935
2006-06-13,1.5304601125655
2006-06-20,1.17753805996778
2006-06-27,1.53589772358202
2006-07-03,1.66231348393918
2006-07-11,1.83548393376874
2006-07-18,0.866139100121489
2006-07-25,0.826139312273352
2006-08-01,1.60599753456955
2006-08-08,2.05784426993204
2006-08-15,1.86899775410959
2006-08-22,1.53762948120537
2006-08-29,1.418828701951
2006-09-05,1.2269598040735
2006-09-12,0.918521880165924
2006-09-19,0.437298412903006
2006-09-26,0.368341780488782
2006-10-03,0.533945392555902
2006-10-10,-0.093048978926728
2006-10-17,-0.413829221209185
2006-10-24,-0.413969524688756
2006-10-31,0.622454201817795
2006-11-07,0.866426083758761
2006-11-14,0.526790302082984
2006-11-21,0.661846524705794
2006-11-28,1.43033586338231
2006-12-05,1.69407365679732
2006-12-12,1.6919360688963
2006-12-19,1.47105061117409
2006-12-26,0.94330571937618
2007-01-03,0.817736658797714
2007-01-09,0.648650711661291
2007-01-16,-0.267105796566698
2007-01-23,0.048268360358798
2007-01-30,0.101593143009661
2007-02-06,-0.642036161388647
2007-02-13,0.963678084211786
2007-02-20,1.65019600818067
2007-02-27,1.7985209819294
2007-03-06,1.0739996735707
2007-03-13,1.47891400271183
2007-03-20,0.995683566125043
2007-03-27,1.20908161331317
2007-04-03,1.19792301123348
2007-04-10,1.71180400758728
2007-04-17,1.72416319178029
2007-04-24,1.86433403460105
2007-05-01,1.55373929544571
2007-05-08,1.39164675095218
2007-05-15,2.01580290100856
2007-05-22,0.756762841306918
2007-05-29,0.689535419124165
2007-06-05,0.361762290587604
2007-06-12,-1.25021812704748
2007-06-19,-1.3637355259438
2007-06-26,-0.395703277761961
2007-07-03,0.02829505456018
2007-07-10,1.21253022281303
2007-07-17,1.04253064126933
2007-07-24,0.879534746673988
2007-07-31,0.047002290582331
2007-08-07,0.096611736219581
2007-08-14,-0.628305532555636
2007-08-21,-1.6532052596182
2007-08-28,-1.44574577063674
2007-09-04,-1.20393400525593
2007-09-11,-0.707331864247891
2007-09-18,0.495199606372136
2007-09-25,0.348587364050255
2007-10-02,0.747582079338783
2007-10-09,0.462697241348266
2007-10-16,0.414367671881747
2007-10-23,-0.466118742149791
2007-10-30,-0.469916490020994
2007-11-06,-0.146329725096963
2007-11-13,-0.515080595121338
2007-11-20,-0.480432616819844
2007-11-27,-0.659724742822678
2007-12-04,-0.501201313288068
2007-12-11,-0.812790200790378
2007-12-18,-2.27183963707137
2007-12-24,-2.11368123469231
2007-12-31,-1.75298740341759
2008-01-08,-1.04201328534944
2008-01-15,-1.30649923133983
2008-01-22,-2.13231882211489
2008-01-29,-2.00283560630598
2008-02-05,-2.3197401648011
2008-02-12,-2.25185472454099
2008-02-19,-1.92934228600137
2008-02-26,-1.23666620033943
2008-03-04,-1.16427015685496
2008-03-11,-1.29819850354221
2008-03-18,-1.35012090859976
2008-03-25,-0.727935968234986
2008-04-01,-1.14679599081437
2008-04-08,-1.04217945401765
2008-04-15,-1.3577388675118
2008-04-22,-1.32653675143769
2008-04-29,-2.54208513775609
2008-05-06,-2.09598674515958
2008-05-13,-1.97412613591266
2008-05-20,-1.38706327000576
2008-05-27,-1.6673720066263
2008-06-03,-1.9062452343812
2008-06-10,-1.71081872086065
2008-06-17,-1.66059760550071
2008-06-24,-1.27338817971425
2008-07-01,-0.404457483246973
2008-07-08,-0.544664592429326
2008-07-15,-0.520254006856581
2008-07-22,-1.11047954389023
2008-07-29,-1.71120500489508
2008-08-05,-1.44449881828647
2008-08-12,-1.73364042476716
2008-08-19,-1.68930768383575
2008-08-26,-1.93147387018099
2008-09-02,-1.91144200267182
2008-09-09,-1.86746005023427
2008-09-16,-1.89716902062541
2008-09-23,-1.61616738495517
2008-09-30,-1.48640994008962
2008-10-07,-1.19994131892865
2008-10-14,-1.49366616843167
2008-10-21,-1.41508670645887
2008-10-28,-1.33568167688614
2008-11-04,-1.09602459425124
2008-11-11,-1.02196422318773
2008-11-18,-0.916480611651398
2008-11-25,-1.02043750745165
2008-12-02,-0.968754073122061
2008-12-09,-0.661949233867195
2008-12-16,-0.321027187957453
2008-12-22,-0.236064505127856
2008-12-30,-0.190361523819644
2009-01-06,-0.102501973118332
2009-01-13,-0.291444007377319
2009-01-20,-0.265913744270871
2009-01-27,-0.230231462317821
2009-02-03,-0.261269469022855
2009-02-10,-0.241256508056445
2009-02-17,-0.415265042549754
2009-02-24,-0.13813747726183
2009-03-03,-0.420868571159941
2009-03-10,-0.151074166579272
2009-03-17,-0.071300465724118
2009-03-24,0.128265829540257
2009-03-31,0.602733094751953
2009-04-07,0.786045174335855
2009-04-14,0.958201161000649
2009-04-21,0.761702850161289
2009-04-28,0.534631907001825
2009-05-05,0.858087976267567
2009-05-12,1.23357275874548
2009-05-19,1.37556345515065
2009-05-26,1.45340862263032
2009-06-02,0.808808057030593
2009-06-09,1.50499811801744
2009-06-16,1.33686178998126
2009-06-23,1.56964230499324
2009-06-30,1.59581201997124
2009-07-07,1.23652817550856
2009-07-14,1.5150148149397
2009-07-21,2.5942360282585
2009-07-28,1.66854948598908
2009-08-04,1.95623460321584
2009-08-11,1.34546274565988
2009-08-18,0.742394564068489
2009-08-25,1.35217523608808
2009-09-01,0.830014504220317
2009-09-08,1.33103752252088
2009-09-15,2.31996305962892
2009-09-22,2.25478198730783
2009-09-29,2.24604360247365
2009-10-06,2.59633014196447
2009-10-13,2.07213532096411
2009-10-20,1.69547518656291
2009-10-27,1.5254991980888
2009-11-03,1.02865533723496
2009-11-09,1.07728044623835
2009-11-17,0.36913109246586
2009-11-24,0.692180497699373
2009-12-01,0.88110615314144
2009-12-08,-0.558959629332398
2009-12-15,-1.34403408414599
2009-12-22,-1.12648713153127
2009-12-29,-2.09132507409112
2010-01-05,-2.08000318744241
2010-01-12,-1.24899846554483
2010-01-19,-1.56384384773024
2010-01-26,-2.09750665521386
2010-02-02,-2.08837961436071
2010-02-09,-2.59063927380287
2010-02-16,-2.48768810979505
2010-02-23,-2.64387856257664
2010-03-02,-2.32605412360319
2010-03-09,-2.52214567263551
2010-03-16,-1.53073464566637
2010-03-23,-2.28658195117237
2010-03-30,-2.3862607848923
2010-04-06,-1.74428458964252
2010-04-13,-1.33941848233112
2010-04-20,-1.71295455614493
2010-04-27,-1.99020105091075
2010-05-04,-2.08468876394008
2010-05-11,-2.21651613662301
2010-05-18,-1.7819164573019
2010-05-25,-1.7199820230623
2010-06-01,-1.39185042727528
2010-06-08,-1.74028440787501
2010-06-15,-0.765107231064368
2010-06-22,-0.924944222469126
2010-06-29,-0.936365327322783
2010-07-06,-0.332182948017914
2010-07-13,-0.099442567355317
2010-07-20,-0.036847382404989
2010-07-27,-0.000953683140328
2010-08-03,0.270213675242639
2010-08-10,0.483020303043876
2010-08-17,0.336420967286712
2010-08-24,0.220352426726376
2010-08-31,0.146429331051674
2010-09-07,0.164082471519574
2010-09-14,0.457540233909137
2010-09-21,0.786359016483227
2010-09-28,1.39006373022916
2010-10-05,1.66163039107508
2010-10-12,1.71301772584854
2010-10-19,1.8508712664604
2010-10-26,1.68785312940473
2010-11-02,1.61484187105788
2010-11-09,1.32323118481644
2010-11-16,1.01859615722068
2010-11-23,0.591758072753038
2010-11-30,0.686016566203038
2010-12-07,0.4680796988092
2010-12-14,0.584380866201545
2010-12-21,0.528495032072363
2010-12-28,0.212328324868812
2011-01-04,0.239485131915162
2011-01-11,-0.242968288210262
2011-01-18,0.946841366130452
2011-01-25,1.37366446071579
2011-02-01,1.70437817121118
2011-02-08,1.55582440547856
2011-02-15,1.45182178663561
2011-02-22,1.6465463733437
2011-03-01,1.65499702059953
2011-03-08,1.81089666299658
2011-03-15,1.40148687844136
2011-03-22,1.39176828007104
2011-03-29,1.5333802830989
2011-04-05,1.49669023754736
2011-04-12,1.51932006838592
2011-04-19,1.41583048086863
2011-04-26,1.41637924864025
2011-05-03,1.91854012984254
2011-05-10,1.2253484825346
2011-05-17,0.801144239293464
2011-05-24,0.288206795037887
2011-05-31,0.257460517521435
2011-06-07,0.969358891556155
2011-06-14,0.919692008050463
2011-06-21,0.364636885493798
2011-06-28,0.413257715957336
2011-07-05,0.666650235091349
2011-07-12,-0.339421036184214
2011-07-19,-0.449293001784276
2011-07-26,-0.248333115948199
2011-08-02,-0.752780622795835
2011-08-09,-1.02889001607682
